timestep,axis1,axis2,axis3,hr
373,0,0,0,91.0
374,0,0,0,91.0
375,0,0,0,90.0
376,76,60,86,90.0
377,51,63,31,90.0
378,37,62,45,90.0
379,38,24,16,90.0
380,7,0,0,90.0
381,19,0,0,91.0
382,20,22,7,91.0
383,84,10,159,92.0
384,20,3,135,93.0
385,36,10,186,93.0
386,48,0,71,94.0
387,0,0,27,94.0
388,0,0,0,93.0
389,0,0,0,94.0
390,0,0,0,93.0
391,3,3,1,92.0
392,75,57,218,93.0
393,26,39,172,93.0
394,32,10,55,92.0
395,1,0,1,91.0
396,0,0,13,91.0
397,8,0,32,91.0
398,0,0,10,91.0
399,0,0,0,90.0
400,0,0,0,90.0
401,0,0,0,88.0
402,0,0,27,88.0
403,0,0,44,87.0
404,0,0,15,87.0
405,0,0,0,87.0
406,6,0,22,88.0
407,2,0,31,88.0
408,0,0,30,89.0
409,0,0,36,89.0
410,0,0,1,89.0
411,0,0,0,88.0
412,0,0,0,88.0
413,0,0,16,87.0
414,0,0,0,87.0
415,0,0,0,87.0
416,0,0,8,87.0
417,0,0,8,88.0
418,0,0,0,88.0
419,0,0,0,88.0
420,0,0,9,88.0
421,0,0,0,88.0
422,0,0,1,88.0
423,0,0,0,87.0
424,0,0,0,86.0
425,0,0,0,87.0
426,0,0,0,87.0
427,14,0,23,87.0
428,9,0,100,88.0
429,4,17,117,87.0
430,45,10,78,86.0
431,0,0,25,86.0
432,0,0,5,87.0
433,0,0,0,89.0
434,0,0,0,90.0
435,0,0,0,89.0
436,0,0,0,89.0
437,0,0,87,89.0
438,0,0,32,88.0
439,0,0,13,87.0
440,0,0,0,87.0
441,3,0,5,88.0
442,24,0,61,89.0
443,10,0,8,88.0
444,52,0,64,88.0
445,12,0,18,87.0
446,0,0,5,87.0
447,0,4,1,87.0
448,0,0,42,87.0
449,20,0,14,86.0
450,159,20,247,86.0
451,69,11,218,87.0
452,8,0,35,88.0
453,0,0,10,88.0
454,0,0,0,92.0
455,0,0,0,91.0
456,0,19,0,90.0
457,33,23,8,90.0
458,30,31,5,87.0
459,0,0,0,86.0
460,18,0,0,86.0
461,33,0,25,87.0
462,31,0,40,87.0
463,35,0,49,87.0
464,11,5,88,87.0
465,19,21,70,89.0
466,169,51,116,90.0
467,162,112,55,90.0
468,55,3,15,89.0
469,0,0,0,88.0
470,0,0,0,88.0
471,0,0,0,90.0
472,0,0,0,92.0
473,0,0,0,93.0
474,0,0,0,92.0
475,0,0,0,92.0
476,0,0,0,91.0
477,59,16,16,89.0
478,42,6,0,90.0
479,4,0,0,89.0
480,48,0,24,89.0
481,21,0,15,86.0
482,73,0,12,86.0
483,60,0,7,87.0
484,23,3,0,89.0
485,58,80,18,89.0
486,2,0,0,89.0
487,0,0,0,89.0
488,0,0,0,88.0
489,0,0,0,89.0
490,37,10,8,90.0
491,24,9,2,91.0
492,5,0,0,92.0
493,0,0,0,91.0
494,0,0,0,90.0
495,0,0,0,90.0
496,0,0,0,88.0
497,0,0,0,87.0
498,0,0,0,86.0
499,0,0,0,85.0
500,0,0,0,86.0
501,0,0,0,86.0
502,0,0,0,86.0
503,0,0,0,86.0
504,0,0,0,86.0
505,72,40,86,86.0
506,20,40,64,86.0
507,28,53,23,87.0
508,3,20,32,89.0
509,21,0,20,91.0
510,72,58,223,91.0
511,0,17,119,90.0
512,0,0,97,89.0
513,0,0,35,91.0
514,0,0,0,91.0
515,0,0,0,93.0
516,0,0,0,94.0
517,0,0,0,93.0
518,0,0,0,93.0
519,0,0,0,92.0
520,0,0,0,91.0
521,0,0,0,90.0
522,0,0,0,87.0
523,0,0,0,86.0
524,0,0,0,85.0
525,0,0,0,85.0
526,0,0,0,85.0
527,0,0,0,84.0
528,0,0,0,84.0
529,0,0,0,85.0
530,0,0,0,86.0
531,0,0,0,86.0
532,0,0,0,87.0
533,0,0,0,87.0
534,0,0,0,87.0
535,0,0,0,87.0
536,0,0,0,87.0
537,0,0,0,88.0
538,0,0,0,88.0
539,0,0,0,88.0
540,0,0,0,88.0
541,0,0,0,87.0
542,0,0,0,87.0
543,0,0,0,87.0
544,0,0,0,86.0
545,0,0,0,86.0
546,0,0,0,87.0
547,0,0,0,87.0
548,123,98,107,87.0
549,132,132,93,87.0
550,55,42,83,87.0
551,27,0,15,85.0
552,0,0,1,85.0
553,22,0,18,86.0
554,0,0,0,85.0
555,0,0,0,85.0
556,0,0,0,85.0
557,0,0,0,85.0
558,0,0,0,86.0
559,0,0,0,86.0
560,0,0,0,86.0
561,0,0,0,86.0
562,0,0,0,85.0
563,92,90,59,84.0
564,0,28,8,84.0
565,0,20,0,84.0
566,0,0,0,84.0
567,5,0,22,84.0
568,34,0,26,85.0
569,11,0,7,86.0
570,0,0,0,86.0
571,0,0,0,85.0
572,0,0,0,86.0
573,0,0,0,86.0
574,0,0,0,86.0
575,0,0,0,87.0
576,0,0,0,87.0
577,0,0,0,87.0
578,0,0,0,87.0
579,0,0,0,88.0
580,0,0,0,87.0
581,0,0,0,87.0
582,0,0,0,86.0
583,0,0,0,86.0
584,0,0,0,86.0
585,0,0,0,86.0
586,0,0,0,87.0
587,0,0,0,87.0
588,0,0,0,88.0
589,0,0,0,88.0
590,0,0,0,88.0
591,0,0,0,89.0
592,0,0,0,89.0
593,0,0,0,88.0
594,0,0,0,88.0
595,0,0,0,88.0
596,0,0,0,86.0
597,0,0,0,86.0
598,0,0,0,86.0
599,0,0,0,86.0
600,0,0,0,87.0
601,0,0,0,88.0
602,0,0,0,87.0
603,0,0,0,87.0
604,0,0,0,87.0
605,2,0,0,86.0
606,0,0,0,85.0
607,0,0,0,85.0
608,0,0,0,86.0
609,0,0,0,86.0
610,0,0,0,88.0
611,0,0,0,89.0
612,0,0,0,90.0
613,0,0,0,90.0
614,0,0,0,90.0
615,0,0,0,89.0
616,31,74,137,89.0
617,55,57,246,89.0
618,67,55,24,89.0
619,47,5,29,89.0
620,51,5,49,89.0
621,65,64,300,89.0
622,21,34,139,89.0
623,19,72,75,89.0
624,60,113,135,91.0
625,19,49,14,92.0
626,0,15,9,92.0
627,0,6,0,93.0
628,11,68,75,93.0
629,34,46,86,93.0
630,26,10,166,92.0
631,7,26,61,92.0
632,0,3,18,92.0
633,5,10,57,92.0
634,0,0,28,92.0
635,0,0,37,93.0
636,0,0,20,94.0
637,0,0,31,94.0
638,28,63,69,95.0
639,71,120,35,96.0
640,81,152,84,96.0
641,0,131,49,96.0
642,0,40,20,96.0
643,0,0,0,94.0
644,0,0,0,93.0
645,0,0,0,92.0
646,0,0,0,90.0
647,0,0,0,90.0
648,0,0,0,91.0
649,0,0,0,91.0
650,0,0,0,92.0
651,0,0,0,93.0
652,0,0,0,94.0
653,0,0,0,94.0
654,0,0,0,94.0
655,0,0,0,93.0
656,0,0,0,92.0
657,0,0,0,92.0
658,0,0,0,92.0
659,0,0,0,92.0
660,0,0,0,92.0
661,0,0,0,92.0
662,0,0,0,92.0
663,0,0,0,91.0
664,0,0,0,90.0
665,0,0,0,90.0
666,0,0,0,89.0
667,0,0,0,90.0
668,0,0,0,90.0
669,0,0,0,90.0
670,0,0,0,88.0
671,0,0,0,89.0
672,0,0,0,89.0
673,0,0,0,88.0
674,0,0,0,88.0
675,0,0,0,88.0
676,0,0,0,88.0
677,0,0,0,89.0
678,0,0,0,89.0
679,0,0,0,90.0
680,0,0,0,92.0
681,0,0,0,93.0
682,0,0,0,93.0
683,0,0,0,92.0
684,0,0,0,92.0
685,0,0,0,90.0
686,0,0,0,89.0
687,0,0,0,89.0
688,0,0,0,90.0
689,0,0,0,92.0
690,0,0,0,93.0
691,0,0,0,94.0
692,0,0,0,94.0
693,0,0,0,94.0
694,0,0,0,93.0
695,0,0,0,93.0
696,0,0,0,92.0
697,0,0,0,87.0
698,0,0,0,88.0
699,0,0,0,88.0
700,0,0,0,88.0
701,0,0,0,89.0
702,0,0,0,89.0
703,0,0,0,89.0
704,0,0,0,87.0
705,0,0,0,87.0
706,0,0,0,86.0
707,0,0,0,85.0
708,0,0,0,85.0
709,0,0,0,85.0
710,0,0,0,85.0
711,0,0,0,86.0
712,0,0,0,86.0
713,0,0,0,86.0
714,0,0,0,86.0
715,0,0,0,87.0
716,0,0,0,88.0
717,0,0,0,88.0
718,0,0,0,88.0
719,44,60,15,88.0
720,18,24,20,88.0
721,70,0,61,88.0
722,23,10,19,88.0
723,36,0,167,88.0
724,17,46,61,90.0
725,33,3,32,91.0
726,204,34,62,91.0
727,108,36,71,89.0
728,57,27,137,88.0
729,0,0,0,87.0
730,0,0,0,86.0
731,0,0,0,87.0
732,0,0,0,87.0
733,0,0,0,87.0
734,0,0,0,87.0
735,0,0,0,87.0
736,0,0,0,87.0
737,0,0,0,87.0
738,0,0,0,87.0
739,0,0,0,87.0
740,0,0,0,87.0
741,0,0,0,87.0
742,0,0,0,87.0
743,0,0,0,86.0
744,0,0,0,85.0
745,0,0,0,84.0
746,0,0,0,84.0
747,0,0,0,84.0
748,0,0,0,84.0
749,0,0,0,84.0
750,0,0,0,84.0
751,50,0,27,86.0
752,5,0,0,86.0
753,0,0,0,87.0
754,0,0,0,87.0
755,0,0,0,88.0
756,0,0,0,89.0
757,4,0,0,90.0
758,13,0,39,90.0
759,13,0,30,90.0
760,0,0,0,89.0
761,0,0,0,90.0
762,0,0,0,89.0
763,42,0,1,89.0
764,0,0,4,89.0
765,0,0,0,88.0
766,0,0,0,88.0
767,0,0,0,87.0
768,0,0,0,87.0
769,0,0,0,87.0
770,0,0,0,86.0
771,0,0,0,86.0
772,5,0,12,84.0
773,0,0,22,84.0
774,4,0,16,84.0
775,0,0,15,84.0
776,0,0,0,85.0
777,0,0,0,85.0
778,0,0,0,86.0
779,0,0,0,86.0
780,0,0,0,86.0
781,0,0,0,86.0
782,0,0,0,86.0
783,0,0,0,85.0
784,0,0,0,85.0
785,0,0,0,85.0
786,1,0,0,84.0
787,195,52,121,84.0
788,252,81,177,84.0
789,4,0,20,85.0
790,53,5,33,85.0
791,18,0,63,85.0
792,0,0,3,84.0
793,0,0,0,85.0
794,0,0,0,86.0
795,0,0,0,86.0
796,0,0,0,86.0
797,0,0,0,87.0
798,0,0,0,87.0
799,0,0,0,89.0
800,0,0,0,89.0
801,0,0,0,89.0
802,0,0,0,88.0
803,20,36,62,88.0
804,108,104,44,87.0
805,1,0,33,89.0
806,21,0,92,90.0
807,0,0,25,90.0
808,11,0,31,90.0
809,68,18,153,90.0
810,27,2,155,88.0
811,36,145,181,88.0
812,0,76,34,88.0
813,13,15,38,88.0
814,0,0,0,89.0
815,0,0,0,91.0
816,0,0,0,92.0
817,0,0,0,92.0
818,0,0,0,91.0
819,0,0,0,90.0
820,0,0,0,90.0
821,11,0,35,90.0
822,0,0,0,91.0
823,0,0,0,92.0
824,0,0,0,91.0
825,155,99,40,90.0
826,41,36,0,89.0
827,51,16,0,88.0
828,59,0,4,86.0
829,21,0,0,86.0
830,2,0,0,88.0
831,0,0,0,88.0
832,0,0,0,88.0
833,0,0,0,88.0
834,0,0,0,90.0
835,0,0,0,91.0
836,0,0,0,91.0
837,0,0,0,92.0
838,0,9,4,91.0
839,79,124,137,91.0
840,31,58,36,91.0
841,12,23,0,89.0
842,0,0,0,87.0
843,0,0,0,86.0
844,0,0,0,86.0
845,0,0,0,87.0
846,0,0,1,88.0
847,179,72,104,89.0
848,143,77,66,89.0
849,101,22,13,88.0
850,203,127,107,88.0
851,53,64,96,87.0
852,72,16,109,87.0
853,95,76,42,88.0
854,54,93,33,89.0
855,0,1,57,92.0
856,18,6,54,95.0
857,0,0,30,96.0
858,0,0,16,97.0
859,0,27,90,92.0
860,0,2,83,93.0
861,0,0,15,94.0
862,0,0,4,94.0
863,2,9,41,94.0
864,12,0,85,93.0
865,39,14,115,93.0
866,159,51,223,92.0
867,26,30,166,92.0
868,71,37,95,92.0
869,25,0,50,92.0
870,5,1,1,92.0
871,93,27,87,91.0
872,119,37,181,90.0
873,109,71,157,89.0
874,24,17,128,89.0
875,115,91,66,89.0
876,162,19,211,89.0
877,69,51,119,90.0
878,8,44,75,91.0
879,0,37,94,91.0
880,0,35,49,91.0
881,48,124,67,91.0
882,110,114,0,92.0
883,73,80,14,92.0
884,127,173,41,92.0
885,43,78,121,92.0
886,93,103,276,105.0
887,185,211,223,107.0
888,178,246,75,108.0
889,298,177,86,110.0
890,62,89,79,111.0
891,40,133,99,113.0
892,113,127,82,115.0
893,162,126,38,117.0
894,220,175,105,119.0
895,32,70,138,119.0
896,89,83,77,119.0
897,38,93,67,117.0
898,76,58,33,115.0
899,11,11,9,112.0
900,0,28,4,109.0
901,2,0,10,108.0
902,8,16,33,108.0
903,37,20,52,108.0
904,74,25,13,109.0
905,20,20,12,110.0
906,0,0,19,111.0
907,6,0,22,112.0
908,22,11,19,112.0
909,110,57,32,112.0
910,40,6,24,111.0
911,7,0,3,110.0
912,89,4,42,109.0
913,9,0,112,110.0
914,3,0,57,108.0
915,0,0,4,106.0
916,0,0,41,105.0
917,0,0,27,105.0
918,0,0,0,105.0
919,0,0,0,105.0
920,0,0,0,106.0
921,0,0,0,107.0
922,0,0,0,108.0
923,27,34,51,109.0
924,17,34,47,110.0
925,0,0,15,110.0
926,0,0,18,109.0
927,0,0,32,109.0
928,0,0,8,110.0
929,0,0,27,110.0
930,0,0,3,111.0
931,0,0,0,111.0
932,19,0,81,110.0
933,1,0,37,110.0
934,0,0,16,107.0
935,0,0,0,105.0
936,0,0,0,102.0
937,0,0,0,101.0
938,2,0,12,101.0
939,0,0,0,101.0
940,11,0,103,104.0
941,0,0,27,103.0
942,0,0,0,101.0
943,0,0,0,100.0
944,0,0,0,100.0
945,0,0,20,100.0
946,0,0,4,101.0
947,0,0,0,101.0
948,0,0,0,101.0
949,0,0,0,102.0
950,0,11,0,103.0
951,0,2,0,103.0
952,0,0,0,102.0
953,0,0,0,102.0
954,0,0,0,102.0
955,0,0,0,102.0
956,0,0,0,102.0
957,0,0,0,103.0
958,0,22,18,103.0
959,35,128,64,102.0
960,95,119,8,101.0
961,76,82,98,101.0
962,54,80,66,100.0
963,6,20,34,100.0
964,0,2,7,100.0
965,8,0,1,101.0
966,5,8,27,102.0
967,88,50,141,99.0
968,171,67,77,99.0
969,32,58,126,101.0
970,21,70,55,101.0
971,39,38,41,103.0
972,21,75,122,105.0
973,42,106,133,105.0
974,67,21,61,105.0
975,65,22,79,105.0
976,70,49,103,105.0
977,102,160,45,105.0
978,58,170,63,104.0
979,39,165,72,104.0
980,126,172,91,104.0
981,58,64,100,105.0
982,105,51,253,106.0
983,126,59,256,107.0
984,78,85,97,107.0
985,105,53,33,107.0
986,84,41,38,107.0
987,131,117,26,107.0
988,58,0,0,107.0
989,82,63,39,107.0
990,177,85,97,108.0
991,163,52,128,109.0
992,89,80,99,110.0
993,71,93,54,110.0
994,48,44,50,108.0
995,30,63,31,109.0
996,31,45,26,110.0
997,47,32,40,111.0
998,49,29,47,112.0
999,39,47,49,113.0
1000,42,43,44,114.0
1001,34,48,43,114.0
1002,44,58,39,114.0
1003,29,81,38,113.0
1004,57,34,34,112.0
1005,43,35,50,111.0
1006,32,47,49,110.0
1007,34,62,50,109.0
1008,37,45,47,109.0
1009,31,51,49,109.0
1010,47,29,30,110.0
1011,42,38,46,112.0
1012,51,38,34,113.0
1013,46,48,57,113.0
1014,65,58,52,113.0
1015,41,56,40,113.0
1016,40,35,33,113.0
1017,46,24,31,113.0
1018,45,32,27,113.0
1019,41,28,28,112.0
1020,47,39,32,111.0
1021,49,41,25,111.0
1022,61,35,22,111.0
1023,55,31,10,111.0
1024,57,47,26,110.0
1025,64,34,23,110.0
1026,58,46,47,110.0
1027,48,56,58,110.0
1028,58,48,49,111.0
1029,55,62,59,112.0
1030,51,37,31,113.0
1031,49,51,48,113.0
1032,49,43,34,114.0
1033,35,60,44,114.0
1034,53,36,33,114.0
1035,43,48,34,115.0
1036,43,44,39,115.0
1037,52,41,41,114.0
1038,49,42,31,114.0
1039,50,58,42,113.0
1040,48,54,40,114.0
1041,40,45,55,113.0
1042,47,41,43,113.0
1043,39,32,36,113.0
1044,53,44,38,113.0
1045,44,47,25,113.0
1046,53,53,52,112.0
1047,62,49,45,112.0
1048,34,44,40,110.0
1049,45,68,45,110.0
1050,49,53,51,111.0
1051,47,56,51,111.0
1052,54,37,60,112.0
1053,41,40,52,111.0
1054,53,47,59,111.0
1055,46,64,53,111.0
1056,62,45,56,111.0
1057,45,37,39,111.0
1058,59,47,56,111.0
1059,56,42,53,111.0
1060,54,40,36,111.0
1061,59,49,45,111.0
1062,61,51,60,111.0
1063,47,49,60,112.0
1064,39,61,61,113.0
1065,47,46,48,114.0
1066,44,49,52,114.0
1067,50,59,48,113.0
1068,50,41,39,113.0
1069,52,33,61,113.0
1070,39,32,68,113.0
1071,61,46,58,113.0
1072,43,46,60,114.0
1073,51,47,55,114.0
1074,60,41,54,114.0
1075,10,81,25,113.0
1076,4,87,28,111.0
1077,7,99,21,110.0
1078,1,100,38,110.0
1079,5,82,41,110.0
1080,2,90,34,110.0
1081,4,76,24,111.0
1082,0,84,23,112.0
1083,5,79,24,113.0
1084,0,85,45,114.0
1085,7,30,46,114.0
1086,0,2,2,115.0
1087,6,37,11,116.0
1088,19,95,13,115.0
1089,40,119,25,114.0
1090,65,102,97,114.0
1091,42,95,59,113.0
1092,5,100,61,112.0
1093,4,84,35,112.0
1094,11,89,33,112.0
1095,2,90,38,113.0
1096,21,78,39,114.0
1097,26,100,59,116.0
1098,13,72,39,117.0
1099,1,89,29,118.0
1100,13,81,28,120.0
1101,0,78,45,120.0
1102,13,83,33,118.0
1103,10,88,33,116.0
1104,8,109,48,115.0
1105,0,71,32,115.0
1106,62,92,68,114.0
1107,35,95,117,114.0
1108,5,77,38,115.0
1109,0,79,31,115.0
1110,5,83,17,116.0
1111,48,83,45,117.0
1112,27,120,38,118.0
1113,25,58,50,119.0
1114,75,80,60,119.0
1115,136,204,88,119.0
1116,17,101,46,119.0
1117,23,17,51,119.0
1118,12,30,44,119.0
1119,8,26,42,120.0
1120,12,28,52,120.0
1121,12,18,43,121.0
1122,24,19,56,121.0
1123,16,43,32,121.0
1124,29,27,45,122.0
1125,28,32,48,121.0
1126,136,53,132,121.0
1127,91,55,58,120.0
1128,60,67,83,120.0
1129,32,14,60,119.0
1130,10,27,46,119.0
1131,34,27,48,119.0
1132,69,36,44,119.0
1133,64,37,52,119.0
1134,51,42,56,119.0
1135,47,26,41,120.0
1136,77,33,34,120.0
1137,53,27,25,120.0
1138,11,35,26,119.0
1139,41,35,31,119.0
1140,33,62,44,118.0
1141,49,41,51,117.0
1142,94,31,97,116.0
1143,65,50,78,116.0
1144,76,57,68,117.0
1145,76,85,55,118.0
1146,48,61,26,119.0
1147,62,40,19,119.0
1148,40,54,33,119.0
1149,47,78,28,118.0
