timestep,axis1,axis2,axis3,hr
756,0,0,0,62.0
757,0,0,0,62.0
758,0,0,0,62.0
759,0,0,0,62.0
760,0,0,0,61.0
761,0,0,0,61.0
762,0,0,0,60.0
763,0,0,0,61.0
764,0,0,0,61.0
765,0,0,0,61.0
766,0,0,0,61.0
767,0,0,0,61.0
768,0,0,0,61.0
769,0,0,0,61.0
770,0,0,0,61.0
771,0,0,0,61.0
772,0,0,0,61.0
773,0,0,0,61.0
774,0,0,0,61.0
775,0,0,0,63.0
776,0,0,0,64.0
777,0,0,0,64.0
778,0,0,0,64.0
779,0,0,0,64.0
780,0,0,0,64.0
781,0,0,0,64.0
782,0,0,0,63.0
783,0,0,0,64.0
784,0,0,0,63.0
785,0,0,0,63.0
786,0,0,0,63.0
787,0,0,0,63.0
788,0,0,0,63.0
789,0,0,0,62.0
790,0,0,0,62.0
791,0,0,0,62.0
792,0,0,0,62.0
793,0,0,0,62.0
794,0,0,0,62.0
795,0,0,0,62.0
796,0,0,0,62.0
797,0,0,0,63.0
798,0,0,0,63.0
799,0,0,0,63.0
800,0,0,0,63.0
801,0,0,0,62.0
802,0,0,0,62.0
803,0,0,0,62.0
804,0,0,0,61.0
805,0,0,0,61.0
806,0,0,0,61.0
807,0,0,0,62.0
808,0,0,0,61.0
809,0,0,0,61.0
810,0,0,0,61.0
811,0,0,0,62.0
812,0,0,0,61.0
813,0,0,0,62.0
814,0,0,0,62.0
815,0,0,0,63.0
816,0,0,0,63.0
817,0,0,0,64.0
818,0,0,0,64.0
819,0,0,0,64.0
820,0,0,0,64.0
821,0,0,0,64.0
822,0,0,0,65.0
823,0,0,0,65.0
824,0,0,0,65.0
825,0,0,0,65.0
826,0,0,0,64.0
827,0,0,0,64.0
828,0,0,0,64.0
829,0,0,0,63.0
830,0,0,0,63.0
831,0,0,0,62.0
832,0,0,0,62.0
833,0,0,0,62.0
834,0,0,0,62.0
835,0,0,0,62.0
836,0,0,0,61.0
837,0,0,0,61.0
838,0,0,0,61.0
839,0,0,0,61.0
840,0,0,0,61.0
841,0,0,0,61.0
842,0,0,0,61.0
843,0,0,0,61.0
844,0,0,0,61.0
845,0,0,0,62.0
846,0,0,0,62.0
847,0,0,0,61.0
848,0,0,0,62.0
849,0,0,0,62.0
850,0,0,0,62.0
851,0,0,0,62.0
852,0,0,0,63.0
853,0,0,0,64.0
854,0,0,0,64.0
855,0,0,0,64.0
856,0,0,0,65.0
857,0,0,0,66.0
858,0,0,0,67.0
859,0,0,0,68.0
860,0,0,0,69.0
861,0,0,0,69.0
862,0,0,0,70.0
863,0,0,0,70.0
864,0,0,0,71.0
865,0,0,0,71.0
866,0,0,0,72.0
867,0,0,0,72.0
868,0,0,0,74.0
869,0,0,0,74.0
870,0,0,0,74.0
871,0,0,0,73.0
872,0,0,0,73.0
873,0,0,0,74.0
874,0,0,0,74.0
875,0,0,0,73.0
876,0,0,0,72.0
877,0,0,0,71.0
878,0,0,0,70.0
879,0,0,0,69.0
880,0,0,0,66.0
881,0,0,0,65.0
882,0,0,0,64.0
883,0,0,0,64.0
884,0,0,0,63.0
885,0,0,0,63.0
886,0,0,0,63.0
887,0,0,0,63.0
888,0,0,0,62.0
889,0,0,0,62.0
890,0,0,0,61.0
891,0,0,0,61.0
892,0,0,0,61.0
893,0,0,0,61.0
894,0,0,0,60.0
895,0,0,0,60.0
896,0,0,0,60.0
897,0,0,0,60.0
898,0,0,0,61.0
899,0,0,0,61.0
900,0,0,0,61.0
901,0,0,0,61.0
902,0,0,0,61.0
903,0,0,0,61.0
904,0,0,0,61.0
905,0,0,0,62.0
906,0,0,0,62.0
907,0,0,0,63.0
908,0,0,0,63.0
909,0,0,0,63.0
910,0,0,0,63.0
911,0,0,0,64.0
912,0,0,0,63.0
913,0,0,0,63.0
914,0,0,0,64.0
915,0,0,0,64.0
916,0,0,0,63.0
917,0,0,0,63.0
918,0,0,0,63.0
919,0,0,0,64.0
920,0,0,0,64.0
921,0,0,0,64.0
922,0,0,0,64.0
923,0,0,0,64.0
924,0,0,0,64.0
925,0,0,0,63.0
926,0,0,0,63.0
927,0,0,0,63.0
928,2,0,0,63.0
929,0,0,0,63.0
930,0,0,0,63.0
931,10,6,0,63.0
932,15,0,0,63.0
933,29,0,0,63.0
934,0,0,0,70.0
935,0,0,0,71.0
936,0,0,0,73.0
937,0,0,0,74.0
938,0,0,0,77.0
939,0,0,0,77.0
940,0,0,0,78.0
941,0,0,0,77.0
942,0,0,0,76.0
943,0,0,0,73.0
944,0,0,0,73.0
945,0,0,0,73.0
946,0,0,0,73.0
947,0,0,0,71.0
948,0,0,0,70.0
949,0,0,0,69.0
950,0,0,0,68.0
951,0,0,0,68.0
952,0,0,0,68.0
953,0,0,0,67.0
954,0,0,0,67.0
955,0,0,0,66.0
956,0,0,0,65.0
957,0,0,0,65.0
958,0,0,0,64.0
959,0,0,0,64.0
960,0,0,0,63.0
961,0,0,0,62.0
962,0,0,0,62.0
963,0,0,0,62.0
964,46,0,12,62.0
965,30,0,4,62.0
966,5,0,0,62.0
967,0,0,0,62.0
968,0,0,0,63.0
969,0,0,0,63.0
970,0,0,0,63.0
971,20,0,0,63.0
972,0,0,0,63.0
973,0,0,0,62.0
974,0,0,0,62.0
975,0,0,0,61.0
976,0,0,0,61.0
977,0,0,0,61.0
978,0,0,0,61.0
979,0,0,0,61.0
980,0,0,0,61.0
981,23,0,0,61.0
982,43,0,0,61.0
983,14,0,0,61.0
984,0,0,0,61.0
985,0,0,0,60.0
986,0,0,0,61.0
987,0,0,0,61.0
988,0,0,0,61.0
989,0,0,0,61.0
990,0,0,0,61.0
991,0,0,0,61.0
992,0,0,0,61.0
993,0,0,0,61.0
994,0,0,0,61.0
995,9,0,0,61.0
996,22,0,0,61.0
997,2,0,0,61.0
998,0,0,0,61.0
999,0,0,0,61.0
1000,0,0,0,62.0
1001,0,0,0,62.0
1002,0,0,0,62.0
1003,0,0,0,62.0
1004,0,0,0,62.0
1005,0,0,0,62.0
1006,0,0,0,62.0
1007,0,0,0,62.0
1008,0,0,0,62.0
1009,0,0,0,62.0
1010,0,0,0,62.0
1011,0,0,0,63.0
1012,0,0,0,63.0
1013,0,0,0,63.0
1014,0,0,0,65.0
1015,0,0,0,64.0
1016,0,0,0,64.0
1017,0,0,0,64.0
1018,0,0,0,64.0
1019,0,0,0,64.0
1020,0,0,0,64.0
1021,0,0,0,64.0
1022,0,0,0,63.0
1023,0,0,0,63.0
1024,0,0,0,63.0
1025,0,0,0,63.0
1026,0,0,0,62.0
1027,0,0,0,62.0
1028,0,0,0,62.0
1029,0,0,0,62.0
1030,0,0,0,62.0
1031,0,0,0,62.0
1032,0,0,0,62.0
1033,0,0,0,62.0
1034,0,0,0,61.0
1035,0,0,0,61.0
1036,0,0,0,61.0
1037,0,0,0,61.0
1038,0,0,0,61.0
1039,0,0,0,61.0
1040,0,0,0,61.0
1041,0,0,0,61.0
1042,0,0,0,60.0
1043,0,0,0,60.0
1044,0,0,0,59.0
1045,0,0,0,60.0
1046,0,0,0,62.0
1047,0,0,0,62.0
1048,0,0,0,63.0
1049,0,0,0,64.0
1050,0,0,0,64.0
1051,0,0,0,63.0
1052,0,0,0,63.0
1053,0,0,0,63.0
1054,0,0,0,63.0
1055,0,0,0,62.0
1056,0,0,0,63.0
1057,0,0,0,63.0
1058,0,0,0,63.0
1059,0,0,0,64.0
1060,0,0,0,64.0
1061,0,0,0,64.0
1062,0,0,0,66.0
1063,0,0,0,65.0
1064,0,0,0,65.0
1065,0,0,0,64.0
1066,0,0,0,64.0
1067,0,0,0,64.0
1068,0,0,0,63.0
1069,0,0,0,62.0
1070,8,0,0,62.0
1071,0,0,0,61.0
1072,0,0,0,61.0
1073,0,0,0,60.0
1074,0,0,0,60.0
1075,0,0,0,60.0
1076,0,0,0,60.0
1077,0,0,0,59.0
1078,0,0,0,59.0
1079,0,0,0,60.0
1080,0,0,0,60.0
1081,0,0,0,60.0
1082,0,0,0,60.0
1083,0,0,0,61.0
1084,1,0,0,62.0
1085,4,0,0,62.0
1086,0,0,0,63.0
1087,0,0,0,64.0
1088,0,0,0,67.0
1089,0,0,0,67.0
1090,0,0,0,69.0
1091,0,0,0,69.0
1092,0,0,0,69.0
1093,0,0,0,69.0
1094,0,0,0,69.0
1095,0,0,0,70.0
1096,0,0,0,67.0
1097,0,0,0,67.0
1098,0,0,0,66.0
1099,0,0,0,65.0
1100,0,0,0,64.0
1101,0,0,0,63.0
1102,0,0,0,62.0
1103,0,0,0,62.0
1104,0,0,0,62.0
1105,0,0,0,62.0
1106,0,0,0,62.0
1107,0,0,0,62.0
1108,0,0,0,62.0
1109,0,0,0,63.0
1110,0,0,0,62.0
1111,13,0,0,62.0
1112,0,0,0,61.0
1113,0,0,0,61.0
1114,0,0,0,61.0
1115,0,0,0,61.0
1116,0,0,0,61.0
1117,0,0,0,61.0
1118,0,0,0,60.0
1119,0,0,0,61.0
1120,0,0,0,60.0
1121,0,0,0,60.0
1122,0,0,0,61.0
1123,0,0,0,61.0
1124,0,0,0,61.0
1125,0,0,0,61.0
1126,0,0,0,62.0
1127,0,0,0,62.0
1128,0,0,0,62.0
1129,0,0,0,63.0
1130,0,0,0,63.0
1131,0,0,0,64.0
1132,0,0,0,65.0
1133,0,0,0,66.0
1134,0,0,0,66.0
1135,0,0,0,66.0
1136,0,0,0,65.0
1137,0,0,0,65.0
1138,19,0,0,66.0
1139,2,16,0,67.0
1140,2,9,0,67.0
1141,6,0,0,67.0
1142,35,0,0,67.0
1143,0,0,0,69.0
1144,0,0,0,69.0
1145,0,0,0,69.0
1146,0,0,0,69.0
1147,16,0,0,68.0
1148,13,0,0,68.0
1149,6,0,0,68.0
