timestep,axis1,axis2,axis3,hr
125,67,83,88,75.0
126,27,17,36,76.0
127,81,3,78,78.0
128,107,255,77,79.0
129,25,113,25,80.0
130,56,296,153,80.0
131,0,64,78,80.0
132,0,63,13,81.0
133,0,9,0,82.0
134,0,0,0,82.0
135,0,0,0,83.0
136,0,0,0,82.0
137,107,101,97,81.0
138,29,105,42,80.0
139,0,6,57,79.0
140,0,0,6,78.0
141,0,0,0,77.0
142,0,0,0,77.0
143,0,0,0,78.0
144,0,0,0,78.0
145,0,0,0,77.0
146,0,0,0,76.0
147,0,0,0,75.0
148,2,0,0,74.0
149,1,0,0,74.0
150,0,0,0,73.0
151,0,0,0,73.0
152,0,0,0,73.0
153,0,0,0,74.0
154,0,0,0,74.0
155,0,0,0,76.0
156,0,0,0,76.0
157,0,0,0,77.0
158,27,3,35,77.0
159,99,248,122,75.0
160,28,188,74,74.0
161,58,213,233,73.0
162,30,48,78,72.0
163,29,42,89,72.0
164,36,22,31,73.0
165,40,61,64,74.0
166,0,0,26,71.0
167,0,0,0,71.0
168,0,0,0,71.0
169,0,0,0,71.0
170,0,0,0,71.0
171,0,0,0,72.0
172,0,0,0,72.0
173,0,0,0,71.0
174,0,0,0,70.0
175,0,0,0,69.0
176,0,0,0,69.0
177,0,0,0,69.0
178,0,0,0,69.0
179,0,0,24,69.0
180,64,187,174,69.0
181,91,95,82,69.0
182,190,67,24,69.0
183,173,346,99,69.0
184,60,159,35,69.0
185,0,76,26,69.0
186,0,2,0,70.0
187,0,0,0,70.0
188,0,0,0,70.0
189,0,0,0,71.0
190,0,0,0,72.0
191,0,0,0,73.0
192,0,0,0,73.0
193,0,0,0,67.0
194,0,0,0,68.0
195,0,0,0,68.0
196,0,0,0,68.0
197,0,0,0,69.0
198,0,0,0,69.0
199,0,0,0,69.0
200,0,0,0,68.0
201,0,0,0,68.0
202,0,0,0,68.0
203,0,0,0,68.0
204,0,0,0,68.0
205,0,0,0,68.0
206,0,0,0,68.0
207,0,0,0,68.0
208,0,0,0,68.0
209,0,0,0,68.0
210,0,0,0,69.0
211,0,0,0,71.0
212,0,0,0,71.0
213,0,0,0,71.0
214,1,0,0,70.0
215,119,210,110,69.0
216,41,368,104,68.0
217,136,96,43,68.0
218,304,316,65,68.0
219,91,77,5,69.0
220,0,0,0,71.0
221,0,0,0,71.0
222,0,0,0,71.0
223,0,0,0,71.0
224,0,0,0,73.0
225,0,0,1,73.0
226,0,0,5,74.0
227,0,0,0,73.0
228,0,0,0,72.0
229,0,0,0,70.0
230,0,0,0,71.0
231,0,0,0,71.0
232,0,0,0,72.0
233,0,0,8,72.0
234,0,2,28,73.0
235,0,0,0,72.0
236,26,7,10,72.0
237,27,57,18,71.0
238,65,87,95,71.0
239,50,56,37,71.0
240,8,13,35,72.0
241,26,13,0,73.0
242,82,153,72,74.0
243,73,177,138,75.0
244,42,21,120,75.0
245,79,7,103,76.0
246,3,0,2,76.0
247,101,11,185,73.0
248,18,33,64,73.0
249,97,70,174,72.0
250,35,17,56,72.0
251,0,0,17,72.0
252,0,0,0,72.0
253,0,0,0,72.0
254,0,0,0,71.0
255,0,0,0,71.0
256,0,0,0,70.0
257,0,0,0,69.0
258,0,0,0,68.0
259,0,0,0,68.0
260,0,0,0,68.0
261,0,0,0,67.0
262,0,0,0,66.0
263,0,0,0,65.0
264,0,0,0,64.0
265,0,0,0,64.0
266,0,0,0,63.0
267,0,0,0,63.0
268,0,0,0,63.0
269,0,0,0,63.0
270,0,0,0,62.0
271,0,0,0,62.0
272,0,0,0,62.0
273,0,0,0,62.0
274,0,0,0,63.0
275,0,0,0,62.0
276,0,0,0,61.0
277,0,0,0,61.0
278,13,0,64,61.0
279,0,0,0,62.0
280,5,4,20,62.0
281,22,27,40,62.0
282,25,66,75,62.0
283,5,11,40,61.0
284,20,5,47,61.0
285,0,9,35,61.0
286,0,0,12,61.0
287,0,0,0,61.0
288,0,0,0,62.0
289,0,0,0,63.0
290,0,0,0,63.0
291,0,0,0,63.0
292,6,15,50,63.0
293,1,7,15,63.0
294,0,0,3,63.0
295,17,3,55,63.0
296,0,0,12,64.0
297,0,7,41,64.0
298,0,0,29,64.0
299,6,8,66,64.0
300,24,21,34,64.0
301,79,9,7,65.0
302,68,64,38,65.0
303,0,28,0,64.0
304,0,0,0,64.0
305,7,16,17,64.0
306,32,55,34,65.0
307,9,28,19,65.0
308,0,0,0,65.0
309,0,0,0,65.0
310,0,0,0,65.0
311,0,0,0,64.0
312,0,0,0,64.0
313,0,0,0,63.0
314,0,0,0,63.0
315,0,0,0,63.0
316,0,0,0,63.0
317,23,29,32,63.0
318,41,65,132,63.0
319,58,64,58,63.0
320,46,99,95,63.0
321,6,30,16,64.0
322,4,11,24,64.0
323,29,12,16,64.0
324,61,38,140,65.0
325,46,124,42,66.0
326,56,31,115,67.0
327,0,0,0,71.0
328,18,0,19,72.0
329,46,19,252,73.0
330,134,98,279,72.0
331,76,63,63,70.0
332,185,45,230,70.0
333,69,25,218,69.0
334,68,60,88,69.0
335,31,77,135,69.0
336,104,51,54,69.0
337,61,42,145,68.0
338,0,34,14,68.0
339,62,0,0,67.0
340,10,0,0,67.0
341,0,0,0,67.0
342,0,0,0,67.0
343,0,0,0,67.0
344,0,0,0,67.0
345,0,0,0,66.0
346,0,0,0,65.0
347,0,0,0,65.0
348,0,0,0,65.0
349,0,0,0,64.0
350,0,0,0,64.0
351,0,0,0,64.0
352,0,0,0,64.0
353,0,0,0,63.0
354,0,0,0,62.0
355,0,0,0,63.0
356,0,0,0,65.0
357,0,0,0,66.0
358,0,0,0,65.0
359,0,0,0,64.0
360,0,0,0,64.0
361,0,0,0,63.0
362,0,0,0,64.0
363,0,0,0,64.0
364,0,0,0,64.0
365,0,0,0,64.0
366,0,0,0,64.0
367,0,0,0,64.0
368,0,0,0,64.0
369,0,0,0,63.0
370,10,0,0,63.0
371,118,0,44,63.0
372,80,0,6,63.0
373,41,8,4,64.0
374,16,0,2,64.0
375,4,0,0,64.0
376,0,0,0,64.0
377,0,0,16,64.0
378,0,0,8,65.0
379,0,0,16,65.0
380,0,0,1,66.0
381,0,0,0,63.0
382,0,0,0,63.0
383,0,0,0,62.0
384,0,0,0,63.0
385,0,0,0,63.0
386,0,0,0,63.0
387,0,0,0,62.0
388,0,0,0,62.0
389,25,0,23,61.0
390,70,112,141,61.0
391,39,63,128,60.0
392,32,28,39,60.0
393,1,3,20,60.0
394,56,0,77,60.0
395,14,32,77,62.0
396,36,39,20,63.0
397,5,0,14,64.0
398,0,0,0,65.0
399,0,0,0,66.0
400,0,0,0,66.0
401,0,0,0,65.0
402,0,0,0,65.0
403,0,0,0,64.0
404,3,0,0,64.0
405,0,0,0,63.0
406,0,0,0,63.0
407,0,0,0,63.0
408,0,0,0,59.0
409,6,0,0,59.0
410,0,0,0,59.0
411,0,0,0,59.0
412,0,0,0,59.0
413,0,0,0,60.0
414,0,0,0,61.0
415,0,0,0,61.0
416,0,0,0,61.0
417,0,0,0,61.0
418,0,0,0,60.0
419,0,0,0,61.0
420,0,0,0,61.0
421,0,0,0,61.0
422,0,0,0,61.0
423,0,0,0,62.0
424,0,0,0,61.0
425,0,0,0,61.0
426,0,0,0,61.0
427,33,15,11,61.0
428,0,0,0,61.0
429,0,0,0,62.0
430,0,0,0,62.0
431,0,0,0,62.0
432,0,0,0,62.0
433,0,0,0,62.0
434,12,0,20,62.0
435,0,0,0,67.0
436,0,0,0,67.0
437,0,0,0,67.0
438,0,0,0,65.0
439,0,0,0,64.0
440,96,0,78,62.0
441,29,0,22,61.0
442,31,0,16,61.0
443,15,0,2,61.0
444,27,0,10,60.0
445,26,0,2,60.0
446,37,0,10,60.0
447,0,0,0,59.0
448,0,0,0,59.0
449,0,0,0,59.0
450,0,0,0,58.0
451,0,0,0,58.0
452,0,0,0,58.0
453,0,0,0,59.0
454,0,0,0,59.0
455,0,0,0,60.0
456,0,0,0,61.0
457,0,0,0,61.0
458,0,0,0,60.0
459,0,0,0,59.0
460,0,0,0,58.0
461,0,0,0,59.0
462,18,0,19,59.0
463,31,0,183,59.0
464,5,0,81,59.0
465,0,0,67,60.0
466,13,0,143,60.0
467,5,0,109,60.0
468,0,0,0,59.0
469,0,0,51,59.0
470,18,0,66,59.0
471,0,0,36,59.0
472,0,0,36,59.0
473,62,61,144,60.0
474,0,38,96,60.0
475,68,48,65,61.0
476,48,119,203,61.0
477,77,50,104,61.0
478,18,72,52,61.0
479,0,0,7,61.0
480,0,0,0,62.0
481,0,0,0,65.0
482,0,0,0,66.0
483,0,0,0,67.0
484,0,0,0,66.0
485,0,0,0,66.0
486,0,0,0,65.0
487,0,0,0,64.0
488,0,0,0,64.0
489,0,0,0,60.0
490,0,0,0,60.0
491,0,0,0,61.0
492,0,0,0,61.0
493,0,0,0,60.0
494,0,0,0,60.0
495,0,0,0,60.0
496,0,0,0,59.0
497,0,0,0,60.0
498,0,0,0,59.0
499,0,0,0,60.0
500,10,30,0,60.0
501,32,20,45,60.0
502,2,0,0,60.0
503,0,7,0,60.0
504,0,0,0,60.0
505,0,0,0,61.0
506,0,0,0,61.0
507,0,0,0,61.0
508,0,0,22,61.0
509,0,0,0,61.0
510,0,0,0,60.0
511,0,0,0,60.0
512,1,35,48,61.0
513,81,95,44,62.0
514,0,44,15,63.0
515,1,48,0,63.0
516,234,152,75,68.0
517,107,50,46,68.0
518,15,0,28,68.0
519,0,0,0,68.0
520,43,0,0,68.0
521,3,0,0,68.0
522,76,63,62,68.0
523,56,78,103,68.0
524,22,38,105,67.0
525,0,13,59,66.0
526,0,5,18,66.0
527,97,203,67,66.0
528,65,70,49,66.0
529,77,162,101,67.0
530,42,47,96,67.0
531,0,0,32,66.0
532,0,0,0,68.0
533,23,27,0,66.0
534,1,18,0,65.0
535,0,0,0,65.0
536,0,0,0,66.0
537,0,0,0,66.0
538,0,0,0,68.0
539,0,0,0,68.0
540,0,0,0,68.0
541,0,0,0,66.0
542,0,0,0,65.0
543,147,188,54,61.0
544,36,79,8,60.0
545,15,67,0,59.0
546,2,8,0,58.0
547,0,0,0,59.0
548,0,0,0,60.0
549,13,0,47,61.0
550,149,152,99,61.0
551,65,48,228,61.0
552,65,89,62,60.0
553,74,169,191,59.0
554,31,47,53,60.0
555,3,0,17,60.0
556,0,0,4,60.0
557,0,0,0,60.0
558,0,2,0,60.0
559,24,26,26,60.0
560,0,0,0,60.0
561,0,0,0,60.0
562,14,1,27,59.0
563,0,0,0,59.0
564,0,0,0,59.0
565,0,0,0,59.0
566,0,0,0,58.0
567,0,0,0,58.0
568,0,0,0,58.0
569,0,0,0,58.0
570,20,0,30,58.0
571,105,20,98,60.0
572,36,43,134,59.0
573,13,0,41,60.0
574,0,0,0,60.0
575,0,0,0,61.0
576,0,0,0,62.0
577,0,0,0,62.0
578,0,0,0,63.0
579,11,8,0,63.0
580,103,92,87,62.0
581,118,27,117,62.0
582,11,12,30,61.0
583,34,18,88,60.0
584,22,6,72,60.0
585,33,62,128,60.0
586,81,30,45,60.0
587,26,147,193,60.0
588,4,121,177,60.0
589,45,59,55,60.0
590,24,67,50,60.0
591,14,25,26,61.0
592,67,120,90,61.0
593,46,62,118,62.0
594,3,17,24,63.0
595,53,5,83,64.0
596,17,9,14,64.0
597,25,0,13,62.0
598,87,58,21,63.0
599,16,87,17,63.0
600,3,47,24,63.0
601,35,17,31,64.0
602,9,0,1,65.0
603,0,0,0,67.0
604,0,0,0,67.0
605,0,0,0,68.0
606,0,0,0,67.0
607,0,0,0,66.0
608,0,0,0,66.0
609,0,0,0,65.0
610,0,0,0,64.0
611,0,0,0,63.0
612,0,0,0,63.0
613,0,0,0,62.0
614,0,0,0,62.0
615,0,0,0,62.0
616,0,0,0,61.0
617,0,0,0,60.0
618,0,0,0,60.0
619,0,0,0,60.0
620,0,0,0,60.0
621,0,0,0,60.0
622,0,0,0,60.0
623,0,0,0,61.0
624,0,0,0,60.0
625,0,0,0,60.0
626,0,0,0,59.0
627,0,0,0,59.0
628,0,0,0,59.0
629,0,0,0,60.0
630,0,0,0,60.0
631,0,0,0,60.0
632,0,0,0,60.0
633,0,0,0,59.0
634,65,115,155,59.0
635,35,47,64,59.0
636,15,46,63,59.0
637,2,0,32,59.0
638,0,0,0,60.0
639,0,0,3,61.0
640,0,0,0,62.0
641,0,0,0,63.0
642,0,0,0,63.0
643,0,0,0,62.0
644,0,0,0,61.0
645,0,0,0,61.0
646,0,0,0,61.0
647,0,0,0,61.0
648,0,0,0,61.0
649,0,0,0,61.0
650,0,0,0,61.0
651,11,0,0,59.0
652,5,0,0,59.0
653,0,0,0,59.0
654,0,0,0,59.0
655,0,0,0,59.0
656,0,0,0,60.0
657,0,0,0,60.0
658,0,0,0,60.0
659,0,0,0,60.0
660,0,0,0,61.0
661,0,0,0,61.0
662,0,0,0,61.0
663,0,0,0,61.0
664,0,0,0,61.0
665,0,0,0,61.0
666,0,0,0,61.0
667,0,0,0,61.0
668,0,0,0,62.0
669,0,0,0,63.0
670,0,0,0,63.0
671,0,0,0,63.0
672,0,0,0,63.0
673,0,0,0,62.0
674,0,0,0,62.0
675,0,0,0,62.0
676,0,0,0,61.0
677,0,0,0,61.0
678,0,0,0,61.0
679,0,0,0,61.0
680,0,0,0,61.0
681,0,0,0,62.0
682,0,0,0,62.0
683,0,0,0,62.0
684,0,0,0,61.0
685,0,0,0,61.0
686,0,0,0,62.0
687,0,0,0,62.0
688,0,0,0,63.0
689,0,0,0,63.0
690,0,0,0,63.0
691,0,0,0,63.0
692,0,0,0,62.0
693,0,0,0,62.0
694,0,0,0,62.0
695,0,0,0,62.0
696,0,0,0,62.0
697,0,0,0,63.0
698,0,0,0,62.0
699,0,0,0,62.0
700,0,0,0,61.0
701,0,0,0,61.0
702,0,0,0,61.0
703,0,0,0,62.0
704,0,0,0,62.0
705,0,0,0,63.0
706,0,0,0,63.0
707,11,0,0,63.0
708,0,0,0,64.0
709,0,0,0,66.0
710,0,0,0,66.0
711,0,0,0,68.0
712,0,0,0,67.0
713,0,0,0,66.0
714,0,0,0,66.0
715,0,0,0,65.0
716,0,0,0,65.0
717,0,0,0,65.0
718,0,0,0,64.0
719,0,0,0,64.0
720,0,0,0,64.0
721,0,0,0,64.0
722,0,0,0,64.0
723,0,0,0,64.0
724,0,0,0,63.0
725,0,0,0,63.0
726,0,0,0,62.0
727,0,0,0,62.0
728,0,0,0,62.0
729,0,0,0,62.0
730,0,0,0,62.0
731,0,0,0,62.0
732,0,0,0,62.0
733,0,0,0,62.0
734,0,0,0,62.0
735,0,0,0,62.0
736,0,0,0,62.0
737,0,0,0,62.0
738,0,0,0,62.0
739,0,0,0,62.0
740,16,4,18,63.0
741,38,92,144,63.0
742,10,61,88,63.0
743,14,28,16,63.0
744,0,17,0,62.0
745,31,44,64,63.0
746,12,97,201,63.0
747,7,65,195,64.0
748,0,15,49,64.0
749,3,6,37,64.0
750,35,22,113,64.0
751,46,40,126,64.0
752,51,134,119,65.0
753,55,96,232,65.0
754,30,77,178,66.0
755,28,60,31,67.0
756,41,74,189,67.0
757,3,45,27,67.0
758,14,27,9,68.0
759,0,24,29,67.0
760,0,0,0,68.0
761,0,0,0,68.0
762,0,0,0,68.0
763,4,25,48,68.0
764,5,31,92,67.0
765,27,13,68,65.0
766,57,117,60,64.0
767,15,80,32,64.0
768,44,51,0,63.0
769,12,36,0,63.0
770,12,27,26,63.0
771,52,84,103,63.0
772,35,47,79,62.0
773,23,37,50,62.0
774,0,0,28,61.0
775,0,0,0,61.0
776,0,0,0,62.0
777,0,0,0,63.0
778,0,0,0,64.0
779,0,0,0,65.0
780,0,0,0,65.0
781,0,0,0,64.0
782,0,0,0,64.0
783,0,0,0,63.0
784,0,0,0,63.0
785,0,0,0,62.0
786,0,0,0,60.0
787,0,0,0,60.0
788,0,0,0,60.0
789,70,101,178,60.0
790,132,48,110,60.0
791,0,58,36,59.0
792,2,6,0,59.0
793,2,0,0,60.0
794,7,0,0,61.0
795,0,0,0,61.0
796,0,0,0,63.0
797,6,0,0,64.0
798,29,0,0,66.0
799,24,0,0,65.0
800,17,0,0,64.0
801,0,0,0,63.0
802,0,0,0,63.0
803,0,0,0,63.0
804,0,0,0,64.0
805,0,0,0,64.0
806,0,0,0,64.0
807,0,0,0,63.0
808,0,0,0,62.0
809,0,0,0,61.0
810,0,0,0,60.0
811,0,0,0,60.0
812,0,0,0,60.0
813,0,0,10,59.0
814,0,0,0,60.0
815,0,0,0,60.0
816,134,54,57,60.0
817,64,52,71,61.0
818,65,60,253,62.0
819,74,27,213,62.0
820,9,48,144,63.0
821,69,53,167,63.0
822,190,84,150,65.0
823,94,60,27,67.0
824,301,210,114,68.0
825,97,101,159,69.0
826,57,34,47,69.0
827,19,37,9,70.0
828,0,12,31,71.0
829,36,37,72,71.0
830,38,43,96,71.0
831,0,0,0,70.0
832,0,0,3,69.0
833,0,0,0,69.0
834,0,0,0,68.0
835,0,0,0,68.0
836,0,0,0,67.0
837,0,0,0,67.0
838,0,0,0,66.0
839,0,0,0,65.0
840,0,0,0,59.0
841,17,49,37,58.0
842,47,165,59,58.0
843,78,48,89,57.0
844,39,9,44,57.0
845,31,6,37,56.0
846,0,0,0,58.0
847,0,0,3,58.0
848,0,0,0,58.0
849,34,0,29,60.0
850,0,0,2,61.0
851,0,0,0,62.0
852,20,0,28,63.0
853,2,0,7,64.0
854,0,0,0,65.0
855,0,0,0,65.0
856,0,0,8,64.0
857,0,0,0,64.0
858,0,0,0,63.0
859,0,0,0,63.0
860,0,0,0,63.0
861,0,0,0,62.0
862,3,0,0,62.0
863,0,0,18,61.0
864,0,0,0,60.0
865,0,0,0,59.0
866,13,2,13,59.0
867,0,0,0,62.0
868,0,0,0,63.0
869,0,0,0,62.0
870,0,0,0,61.0
871,0,0,0,60.0
872,0,0,0,60.0
873,0,0,0,59.0
874,0,0,0,59.0
875,0,0,0,59.0
876,0,0,0,58.0
877,0,0,0,58.0
878,0,0,0,58.0
879,0,0,0,58.0
880,0,0,0,58.0
881,0,0,0,58.0
882,0,0,0,58.0
883,21,50,67,58.0
884,89,96,80,58.0
885,49,24,115,58.0
886,33,74,30,58.0
887,22,27,17,59.0
888,16,0,10,60.0
889,4,0,0,63.0
890,0,0,0,64.0
891,0,0,0,65.0
892,0,0,0,65.0
893,0,0,0,65.0
894,0,0,0,66.0
895,0,0,0,66.0
896,0,0,0,65.0
897,0,0,0,64.0
898,0,0,0,64.0
899,0,0,0,64.0
900,0,0,0,64.0
901,0,0,0,64.0
902,0,0,0,64.0
903,0,0,0,63.0
904,0,0,0,63.0
905,0,0,0,62.0
906,0,0,0,62.0
907,0,0,0,62.0
908,0,0,0,62.0
909,0,0,0,62.0
910,0,0,0,61.0
911,7,0,0,61.0
912,10,0,0,61.0
913,0,0,0,61.0
914,0,0,0,62.0
915,0,0,0,62.0
916,0,0,0,62.0
917,0,0,0,63.0
918,8,0,0,63.0
919,5,0,0,63.0
920,24,0,0,63.0
921,0,0,0,64.0
922,0,0,0,64.0
923,0,0,0,64.0
924,0,0,0,64.0
925,0,0,0,64.0
926,0,0,0,64.0
927,0,0,0,65.0
928,0,0,0,65.0
929,0,0,0,65.0
930,8,0,0,65.0
931,6,0,0,65.0
932,0,0,0,65.0
933,0,0,0,65.0
934,0,0,0,65.0
935,10,0,0,65.0
936,0,0,0,66.0
937,24,0,23,66.0
938,81,0,26,66.0
939,13,0,0,66.0
940,1,0,0,66.0
941,0,0,0,67.0
942,0,0,0,69.0
943,0,0,0,70.0
944,0,0,0,71.0
945,0,0,0,73.0
946,0,0,0,74.0
947,0,0,0,74.0
948,0,0,0,69.0
949,0,0,0,68.0
950,0,0,0,67.0
951,0,0,0,66.0
952,0,0,0,65.0
953,0,0,0,65.0
954,0,0,0,64.0
955,0,0,0,64.0
956,0,0,0,63.0
957,0,0,0,63.0
958,0,0,0,62.0
959,5,0,0,62.0
960,0,0,0,62.0
961,0,0,0,62.0
962,0,0,0,62.0
963,0,0,0,63.0
964,0,0,0,63.0
965,0,0,0,63.0
966,0,0,0,62.0
967,0,0,0,62.0
968,27,0,0,62.0
969,13,0,0,62.0
970,0,0,0,62.0
971,0,0,0,61.0
972,17,35,32,61.0
973,115,43,58,62.0
974,63,28,23,62.0
975,4,4,0,64.0
976,0,0,0,65.0
977,0,0,0,65.0
978,0,0,0,65.0
979,0,0,0,66.0
980,0,0,0,67.0
981,0,0,0,67.0
982,0,0,0,67.0
983,0,0,0,67.0
984,0,0,0,67.0
985,0,0,0,67.0
986,0,0,0,67.0
987,0,0,0,67.0
988,0,0,0,67.0
989,0,0,0,67.0
990,0,0,0,67.0
991,0,0,0,66.0
992,0,0,0,66.0
993,0,0,0,66.0
994,0,0,0,67.0
995,0,0,0,67.0
996,0,0,0,66.0
997,0,0,0,66.0
998,0,0,0,65.0
999,0,0,0,65.0
1000,0,0,0,65.0
1001,0,0,0,65.0
1002,90,87,117,66.0
1003,32,87,189,67.0
1004,12,31,163,68.0
1005,48,55,104,69.0
1006,235,58,69,70.0
1007,91,61,44,71.0
1008,62,14,0,70.0
1009,16,0,0,70.0
1010,0,0,0,71.0
1011,0,0,0,73.0
1012,0,0,0,74.0
1013,0,0,0,74.0
1014,0,0,0,74.0
1015,0,0,0,73.0
1016,0,0,0,73.0
1017,0,0,0,71.0
1018,0,0,0,69.0
1019,0,0,0,68.0
1020,0,0,0,67.0
1021,0,0,0,66.0
1022,0,0,0,65.0
1023,0,0,0,65.0
1024,0,0,0,64.0
1025,0,0,0,64.0
1026,0,0,0,63.0
1027,13,0,26,63.0
1028,0,0,2,62.0
1029,0,0,0,62.0
1030,0,0,0,62.0
1031,0,0,0,62.0
1032,0,0,0,61.0
1033,0,0,0,61.0
1034,0,0,0,62.0
1035,138,80,74,62.0
1036,70,72,29,62.0
1037,53,27,13,62.0
1038,0,77,49,63.0
1039,27,67,31,63.0
1040,118,97,29,63.0
1041,169,103,56,64.0
1042,116,34,169,65.0
1043,51,92,195,66.0
1044,61,20,103,66.0
1045,113,113,344,67.0
1046,83,114,144,67.0
1047,88,135,32,67.0
1048,27,0,33,68.0
1049,0,0,0,68.0
1050,0,0,0,69.0
1051,0,0,0,70.0
1052,0,0,0,71.0
1053,0,0,0,70.0
1054,8,0,0,69.0
1055,18,0,0,68.0
1056,0,0,0,64.0
1057,13,0,10,64.0
1058,14,0,11,64.0
1059,0,0,0,63.0
1060,0,0,0,63.0
1061,0,0,0,63.0
1062,4,0,8,62.0
1063,0,0,0,62.0
1064,0,0,0,62.0
1065,0,0,0,61.0
1066,0,0,0,62.0
1067,0,0,0,62.0
1068,0,0,0,60.0
1069,0,0,0,59.0
1070,0,0,0,59.0
1071,0,0,0,59.0
1072,0,0,0,59.0
1073,0,0,0,59.0
1074,0,0,0,59.0
1075,0,0,0,59.0
1076,0,0,0,60.0
1077,0,0,0,60.0
1078,0,14,0,60.0
1079,0,0,0,59.0
1080,0,0,0,59.0
1081,0,0,0,59.0
1082,0,0,0,59.0
1083,0,0,0,60.0
1084,0,0,0,60.0
1085,0,0,0,60.0
1086,0,0,0,59.0
1087,0,0,0,59.0
1088,0,0,0,59.0
1089,0,0,0,60.0
1090,0,0,0,60.0
1091,0,0,0,61.0
1092,0,0,0,61.0
1093,0,0,0,61.0
1094,0,0,0,61.0
1095,45,0,20,61.0
1096,38,0,9,61.0
1097,13,0,1,61.0
1098,0,0,0,62.0
1099,0,0,0,62.0
1100,0,0,0,63.0
1101,0,0,0,63.0
1102,0,0,0,64.0
1103,0,0,0,64.0
1104,0,0,0,64.0
1105,0,0,0,64.0
1106,0,0,0,63.0
1107,0,0,0,64.0
1108,0,0,0,64.0
1109,0,0,0,64.0
1110,0,0,0,66.0
1111,0,0,0,67.0
1112,0,0,0,68.0
1113,0,0,0,68.0
1114,0,0,0,67.0
1115,0,0,0,67.0
1116,0,0,0,67.0
1117,0,0,0,67.0
1118,0,0,0,67.0
1119,0,0,0,66.0
1120,0,0,0,65.0
1121,0,0,0,65.0
1122,0,0,0,65.0
1123,0,0,0,65.0
1124,0,0,0,65.0
1125,0,0,0,64.0
1126,0,0,0,63.0
1127,0,0,0,63.0
1128,0,0,0,63.0
1129,0,0,0,62.0
1130,0,0,0,61.0
1131,0,0,0,61.0
1132,0,0,0,61.0
1133,0,0,0,61.0
1134,0,0,0,61.0
1135,12,0,0,61.0
1136,16,0,0,61.0
1137,0,0,0,63.0
1138,0,0,0,63.0
1139,5,0,0,63.0
1140,48,66,74,63.0
1141,44,86,83,63.0
1142,13,69,77,64.0
1143,12,30,20,64.0
1144,7,0,23,64.0
1145,0,0,0,64.0
1146,0,0,0,66.0
1147,74,0,13,66.0
1148,39,0,25,67.0
1149,26,0,0,68.0
